"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Pakistan","PAK",202763237,0.445222634663004,2,30,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,1,4,1,,0,0,4,4,4,2,2,5,1,2,0,0
"Pakistan","PAK",204909870,1.14939780949643,2,22,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,4,4,4,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",169345815,2.81279772247585,2,29,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,0,2,4,4,4,2,5,1,1,0,0
"Pakistan","PAK",121373312,0.718380186250059,1,50,1,3,2,1,1,1,0,,,2,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,,,,,1,3,,1,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,1,5,2,2,1,1
"Pakistan","PAK",145589857,2.04457732167983,1,30,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",201910601,1.65626866712581,1,19,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",175317399,3.78443057226974,1,20,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,3,3,2,3,2,3,1,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,3,3,2,,1,0,4,4,4,2,4,5,2,2,0,0
"Pakistan","PAK",119189824,0.568029128245885,2,43,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,1,3,1,3,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,1,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",203430112,0.961029357418803,1,36,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,1,3,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,0,4,2,4,4,4,5,2,2,0,0
"Pakistan","PAK",197212179,0.251685658595747,2,32,3,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",130992935,1.02159549675831,2,42,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",195903095,1.15050408974716,2,20,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Pakistan","PAK",171599399,0.251685658595747,1,30,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,2,5,2,2,0,0
"Pakistan","PAK",150244296,1.40860088639954,2,60,3,5,1,2,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,1,3,2,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,1,,1,0,4,4,4,4,2,5,1,1,1,1
"Pakistan","PAK",120201124,0.734879559180207,2,28,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,2,1,2,1,4,2,,0,0,2,4,4,2,4,5,1,1,0,0
"Pakistan","PAK",160561647,0.8247023302954,2,17,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,1,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,4,4,4,2,4,5,1,2,0,0
"Pakistan","PAK",123253738,1.08197451209157,2,35,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,3,1,1,2,2,1,2,1,1,,,,,2,,,2,1,2,,,,2,2,2,1,2,2,1,2,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,1,1,3,4,4,4,2,5,1,1,0,0
"Pakistan","PAK",145149360,0.251685658595747,1,35,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,3,2,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,3,3,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",120877023,0.378489115137082,2,25,3,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,1,4,4,4,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,4,4,4,4,2,4,1,1,0,0
"Pakistan","PAK",182441922,0.267326070022848,1,34,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,1,1,1,1,1,,,,,2,,,2,2,2,,,,1,2,,1,2,2,1,2,2,2,2,1,1,,,1,1,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,1,4,4,4,4,1,1,1,2,0,0
"Pakistan","PAK",207729567,0.25845637892808,1,35,1,3,2,1,1,1,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,1,1,,,2,,,,,,3,1,1,1,2,1,,0,0,4,1,1,4,4,5,2,2,1,0
"Pakistan","PAK",125851094,0.59433535680972,2,36,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,3,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,2,1,2,,0,0,2,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",132440066,0.576022073690558,1,23,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,3,3,2,,1,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",193815961,1.60056227386249,2,40,1,2,2,2,1,1,0,,,2,,,,,,,,,,,,,,,1,3,1,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,1,2,,,1,4,1,4,3,2,,0,0,4,4,4,1,2,5,1,2,1,0
"Pakistan","PAK",156501799,0.345209463428981,2,38,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,2,3,1,,0,1,2,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",202593976,1.32375572881964,1,17,1,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,4,2,,0,0,4,4,4,4,4,5,2,3,0,0
"Pakistan","PAK",163727650,0.510797748379155,2,39,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",195891096,0.563421024984945,2,57,2,5,1,2,1,1,1,1,1,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,2,2,2,2,1,,6,1,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,2,2,2,,,,,,1,1,1,2,2,2,,0,1,4,3,3,4,2,1,1,1,1,0
"Pakistan","PAK",139390215,0.251685658595747,1,28,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,1,2,2,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,3,2,,0,1,4,4,4,4,4,3,1,1,0,0
"Pakistan","PAK",205876508,0.804732182370739,1,21,2,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,3,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",170988857,0.345209463428981,2,40,2,5,1,2,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,2,2,1,,0,0,1,4,4,4,2,5,1,1,1,0
"Pakistan","PAK",139023220,0.56613810706655,2,49,1,3,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,2,2,1,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,1,4,4,4,4,2,1,1,2,1,0
"Pakistan","PAK",167591589,0.568928599702378,2,73,2,3,2,2,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,1,1,2,,,2,,,,,,1,1,1,1,3,1,,0,0,1,4,1,4,2,5,2,2,1,0
"Pakistan","PAK",156489731,0.440912608892491,2,30,2,1,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,2,1,1,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,3,1,,0,1,4,4,4,4,1,1,1,1,1,0
"Pakistan","PAK",147272329,2.51423932958774,1,20,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,1,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",205597752,0.251685658595747,2,50,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,3,1,3,2,3,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,2,1,2,,0,0,2,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",193408429,0.881825217784982,2,32,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",156838978,0.993371150600642,2,52,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Pakistan","PAK",206671230,0.422223682252722,1,26,1,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,2,2,0,0
"Pakistan","PAK",124748712,3.78443057226974,2,21,1,1,1,2,1,0,1,,,2,,,,,,,,,,,,,,,1,1,1,2,2,1,1,1,2,2,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,2,2,1,1,,0,0,4,4,4,2,2,5,1,1,1,0
"Pakistan","PAK",147533678,1.5764515355379,1,24,3,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",208468408,0.820612789643997,2,54,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",152454117,0.262456985421502,2,30,3,5,1,2,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,2,2,1,,0,1,2,4,4,4,2,5,1,1,0,0
"Pakistan","PAK",112937876,0.309646895634448,2,53,1,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,0,2,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",146442748,1.23950558872405,2,24,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,1,2,2,2,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,0,4,4,4,4,3,4,1,1,0,0
"Pakistan","PAK",112755256,0.426283438455314,2,42,2,3,2,2,1,1,0,1,1,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,1,,1,2,1,1,1,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,1,1,4,4,4,2,1,1,1,1,0
"Pakistan","PAK",160510970,2.28579269789401,2,24,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,3,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,1,1,2,2,1,,4,4,2,4,,1,,0,0,4,4,4,2,3,5,2,2,0,0
"Pakistan","PAK",181722611,0.251685658595747,1,40,2,1,2,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,0,4,4,4,4,4,1,1,1,1,0
"Pakistan","PAK",139821648,1.24220150034436,1,18,2,1,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,1,1,1,2,,2,2,2,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,4,3,1,1,4,2,,0,1,3,4,4,4,2,5,1,1,1,1
"Pakistan","PAK",171854471,0.369104809389619,1,31,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",152143116,1.34126631788599,1,18,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,3,3,3,3,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",192596631,0.339718706546955,1,24,3,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,3,2,,1,0,4,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",115611593,0.251685658595747,1,40,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,1,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",178367306,0.414549854425154,1,42,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",143135561,1.70088858144586,2,24,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,2,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",182156026,0.251685658595747,1,31,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,1,3,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",127619797,2.78542471144933,2,23,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,0,2,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",125411945,0.998644218356922,1,40,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",126472681,1.14939780949643,2,16,3,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,3,2,2,,2,4,5,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,5,5,5,5,,4,,0,0,4,4,4,4,4,5,1,1,0,0
"Pakistan","PAK",126917359,0.589390338719225,1,50,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,2,,0,1,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",141781931,1.10231933877031,2,28,2,2,1,2,1,1,1,1,2,2,,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,0,0,4,4,4,4,2,5,1,2,1,0
"Pakistan","PAK",208044650,0.251685658595747,1,44,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,0,4,4,4,4,2,5,1,2,0,0
"Pakistan","PAK",114006605,0.394235134354765,1,35,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Pakistan","PAK",206762569,0.251685658595747,1,36,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",194983670,0.883340298068345,1,30,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,1,2,2,,0,0,4,4,4,4,4,4,2,2,0,0
"Pakistan","PAK",184381955,0.690799867104958,1,24,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Pakistan","PAK",210176762,0.616673407704915,1,50,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,3,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,3,1,,0,0,4,4,4,4,5,5,2,2,0,0
"Pakistan","PAK",176792573,0.251685658595747,1,26,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,5,2,2,0,0
"Pakistan","PAK",153663148,0.251685658595747,1,30,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,3,1,3,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,3,2,,0,0,4,4,4,4,4,5,2,2,0,0
